,playerName,playercountry,team,teamid,teamorigin
3149,Lucas Beraldo,Brazil,Paris Saint-Germain,1644,france
3150,Ilya Zabarnyi,Ukraine,Paris Saint-Germain,1644,france
3151,Lucas Hernández,France,Paris Saint-Germain,1644,france
3152,Presnel Kimpembe,France,Paris Saint-Germain,1644,france
3153,Noham Kamara,France,Paris Saint-Germain,1644,france
3154,Gianluigi Donnarumma,Italy,Paris Saint-Germain,1644,france
3155,Lucas Chevalier,France,Paris Saint-Germain,1644,france
3156,Matvey Safonov,Russia,Paris Saint-Germain,1644,france
3157,Renato Marin,Italy,Paris Saint-Germain,1644,france
3158,Morgan Guilavogui,Guinea,RC Lens,1648,france
3159,Florian Thauvin,France,RC Lens,1648,france
3160,Abdallah Sima,Senegal,RC Lens,1648,france
3161,Martín Satriano,Uruguay,RC Lens,1648,france
3162,Florian Sotoca,France,RC Lens,1648,france
3163,Wesley Saïd,France,RC Lens,1648,france
3164,Rayan Fofana,France,RC Lens,1648,france
3165,Mamadou Sangare,Mali,RC Lens,1648,france
3166,Deiver Machado,Colombia,RC Lens,1648,france
3167,Jhoanner Chávez,Ecuador,RC Lens,1648,france
3168,Adrien Thomasson,France,RC Lens,1648,france
3169,Fode Sylla,France,RC Lens,1648,france
3170,Ruben Aguilar,France,RC Lens,1648,france
3171,Andrija Bulatovic,Montenegro,RC Lens,1648,france
3172,Hamzat Ojediran,Nigeria,RC Lens,1648,france
3173,Anthony Bermont,France,RC Lens,1648,france
3174,Alpha Diallo,France,RC Lens,1648,france
3175,Saud Abdulhamid,Saudi Arabia,RC Lens,1648,france
3176,Malang Sarr,France,RC Lens,1648,france
3177,Samson Baidoo,Austria,RC Lens,1648,france
3178,Nidal Čelik,Bosnia &amp; Herzegovina,RC Lens,1648,france
3179,Ismaelo Ganiou,Burkina Faso,RC Lens,1648,france
3180,Jonathan Gradit,France,RC Lens,1648,france
3181,Matthieu Udol,France,RC Lens,1648,france
3182,Kyllian Antonio,France,RC Lens,1648,france
3183,Souleymane Sagnan,France,RC Lens,1648,france
3184,Robin Risser,France,RC Lens,1648,france
3185,Ilan Jourdren,France,RC Lens,1648,france
3186,Régis Gurtner,France,RC Lens,1648,france
3187,Adam Delplace,France,RC Lens,1648,france
3188,Daïvy Lefranc-Yeboah,France,RC Lens,1648,france
3189,Ludovic Ajorque,France,Stade Brestois,1715,france
3190,Mama Baldé,Guinea-Bissau,Stade Brestois,1715,france
3191,Serigne Diop,Senegal,Stade Brestois,1715,france
3192,Remy Labeau Lascary,Guadeloupe,Stade Brestois,1715,france
3193,Kamory Doumbia,Mali,Stade Brestois,1715,france
3194,Hamidou Makalou,Mali,Stade Brestois,1715,france
3195,Junior Dina Ebimbe,France,Stade Brestois,1715,france
3196,Romain Del Castillo,France,Stade Brestois,1715,france
3197,Joris Chotard,France,Stade Brestois,1715,france
3198,Pathé Mboup,Senegal,Stade Brestois,1715,france
3199,Hugo Magnetti,France,Stade Brestois,1715,france
3200,Hianga&apos;a M&apos;Bock,France,Stade Brestois,1715,france
3201,Axel Camblan,France,Stade Brestois,1715,france
3202,Daouda Guindo,Mali,Stade Brestois,1715,france
3203,Bradley Locko,France,Stade Brestois,1715,france
3204,Kenny Lala,Madagascar,Stade Brestois,1715,france
3205,Luc Zogbé,Côte d&apos;Ivoire,Stade Brestois,1715,france
3206,Brendan Chardonnet,France,Stade Brestois,1715,france
3207,Michel Diaz,Côte d&apos;Ivoire,Stade Brestois,1715,france
3208,Julien Le Cardinal,France,Stade Brestois,1715,france
3209,Justin Bourgault,France,Stade Brestois,1715,france
3210,Raphaël Le Guen,France,Stade Brestois,1715,france
3211,Radosław Majecki,Poland,Stade Brestois,1715,france
3212,Grégoire Coudert,France,Stade Brestois,1715,france
3213,Noah Jauny,Ireland,Stade Brestois,1715,france
3214,Mousa Tamari,Jordan,Stade Rennais,1658,france
3215,Ibrahim Salah,Morocco,Stade Rennais,1658,france
3216,Bertuğ Yıldırım,Türkiye,Stade Rennais,1658,france
3217,Ludovic Blas,France,Stade Rennais,1658,france
3218,Esteban Lepaul,France,Stade Rennais,1658,france
3219,Mohamed Kader Meite,France,Stade Rennais,1658,france
3220,Wilson Samaké,Mali,Stade Rennais,1658,france
3221,Lucas Rosier,France,Stade Rennais,1658,france
3222,Seko Fofana,Côte d&apos;Ivoire,Stade Rennais,1658,france
3223,Przemysław Frankowski,Poland,Stade Rennais,1658,france
3224,Fabian Rieder,Switzerland,Stade Rennais,1658,france
3225,Quentin Merlin,France,Stade Rennais,1658,france
3226,Valentin Rongier,France,Stade Rennais,1658,france
3227,Djaoui Cissé,France,Stade Rennais,1658,france
3228,Glen Kamara,Finland,Stade Rennais,1658,france
3229,Mahdi Camara,France,Stade Rennais,1658,france
3230,Jordan James,Wales,Stade Rennais,1658,france
3231,Ayanda Sishuba,Belgium,Stade Rennais,1658,france
3232,Mikayil Faye,Senegal,Stade Rennais,1658,france
3233,Christopher Wooh,Cameroon,Stade Rennais,1658,france
3234,Alidu Seidu,Ghana,Stade Rennais,1658,france
3235,Abdelhamid Ait Boudlal,Morocco,Stade Rennais,1658,france
3236,Jérémy Jacquet,France,Stade Rennais,1658,france
3237,Lilian Brassier,France,Stade Rennais,1658,france
3238,Anthony Rouault,France,Stade Rennais,1658,france
3239,Hans Hateboer,Netherlands,Stade Rennais,1658,france
3240,Mahamadou Nagida,Cameroon,Stade Rennais,1658,france
3241,Brice Samba,France,Stade Rennais,1658,france
3242,Doğan Alemdar,Türkiye,Stade Rennais,1658,france
3243,Gauthier Gallon,France,Stade Rennais,1658,france
3244,Mathys Silistrie,France,Stade Rennais,1658,france
3245,Diego Moreira,Belgium,RC Strasbourg,1659,france
3246,Emanuel Emegha,Netherlands,RC Strasbourg,1659,france
3247,Joaquin Panichelli,Argentina,RC Strasbourg,1659,france
3248,Sékou Mara,France,RC Strasbourg,1659,france
3249,Óscar Perea,Colombia,RC Strasbourg,1659,france
3250,Rayane Messi Tanfouri,France,RC Strasbourg,1659,france
3251,Tom Saettel,France,RC Strasbourg,1659,france
3252,Ghianny Kodia,France,RC Strasbourg,1659,france
3253,Kendry Páez,Ecuador,RC Strasbourg,1659,france
3254,Valentín Barco,Argentina,RC Strasbourg,1659,france
3255,Maxi Oyedele,Poland,RC Strasbourg,1659,france
3256,Mathis Amougou,France,RC Strasbourg,1659,france
3257,Sebastian Nanasi,Sweden,RC Strasbourg,1659,france
3258,Dilane Bakwa,France,RC Strasbourg,1659,france
3259,Samuel Amo-Ameyaw,England,RC Strasbourg,1659,france
3260,Félix Lemaréchal,France,RC Strasbourg,1659,france
3261,Samir El Mourabet,Morocco,RC Strasbourg,1659,france
3262,Rafael Luis,Portugal,RC Strasbourg,1659,france
3263,Junior Mwanga,France,RC Strasbourg,1659,france
3264,Rabby Nzingoula,France,RC Strasbourg,1659,france
3265,Abdoul Ouattara,Côte d&apos;Ivoire,RC Strasbourg,1659,france
3266,Tidiane Diallo,France,RC Strasbourg,1659,france
3267,Nolan Ferro,France,RC Strasbourg,1659,france
3268,Max Marechal,France,RC Strasbourg,1659,france
3269,Mamadou Sarr,France,RC Strasbourg,1659,france
3270,Saïdou Sow,Guinea,RC Strasbourg,1659,france
3271,Guéla Doué,Côte d&apos;Ivoire,RC Strasbourg,1659,france
3272,Ishé Samuels-Smith,England,RC Strasbourg,1659,france
3273,Soumaila Coulibaly,France,RC Strasbourg,1659,france
3274,Abakar Sylla,Côte d&apos;Ivoire,RC Strasbourg,1659,france
3275,Ismael Doukouré,France,RC Strasbourg,1659,france
3276,Lucas Høgsberg,Denmark,RC Strasbourg,1659,france
3277,Andrew Omobamidele,Ireland,RC Strasbourg,1659,france
3278,Eduard Sobol,Ukraine,RC Strasbourg,1659,france
3279,Amadou Cissé,France,RC Strasbourg,1659,france
3280,Yoann Becker,France,RC Strasbourg,1659,france
3281,Sacha Lung,France,RC Strasbourg,1659,france
3282,Clancy Valère Biten,France,RC Strasbourg,1659,france
3283,Mike Penders,Belgium,RC Strasbourg,1659,france
3284,Karl-Johan Johnsson,Sweden,RC Strasbourg,1659,france
3285,Stefan Bajić,France,RC Strasbourg,1659,france
3286,Gabriel Kerckaert,France,RC Strasbourg,1659,france
3287,Becker,,RC Strasbourg,1659,france
3288,Trialist 50,,RC Strasbourg,1659,france
3289,Frank Magri,Cameroon,Toulouse,1681,france
3290,Santiago Hidalgo,Argentina,Toulouse,1681,france
3291,Yann Gboho,France,Toulouse,1681,france
3292,Noah Edjouma,France,Toulouse,1681,france
3293,Julián Vignolo,Argentina,Toulouse,1681,france
3294,Cristian Cásseres Jr.,Venezuela,Toulouse,1681,france
3295,Abu Francis,Ghana,Toulouse,1681,france
3296,Rafik Messali,Algeria,Toulouse,1681,france
3297,Aron Dønnum,Norway,Toulouse,1681,france
3298,Mario Sauer,Slovakia,Toulouse,1681,france
3299,Warren Kamanzi,Norway,Toulouse,1681,france
3300,Niklas Schmidt,Germany,Toulouse,1681,france
3301,Mathis Saka,France,Toulouse,1681,france
3302,Charlie Cresswell,England,Toulouse,1681,france
3303,Mark McKenzie,USA,Toulouse,1681,france
3304,Djibril Sidibé,France,Toulouse,1681,france
3305,Jaydee Canvot,France,Toulouse,1681,france
3306,Rasmus Nicolaisen,Denmark,Toulouse,1681,france
3307,Ylies Aradj,France,Toulouse,1681,france
3308,Dayann Methalie,France,Toulouse,1681,france
3309,Frédéric Efuele Ngoyala,DR Congo,Toulouse,1681,france
3310,Gaëtan Bakhouche,France,Toulouse,1681,france
3311,Nicolas Wasbauer,France,Toulouse,1681,france
3312,Seny Koumbassa,France,Toulouse,1681,france
3313,Thibaud Garondo,France,Toulouse,1681,france
3314,Guillaume Restes,France,Toulouse,1681,france
3315,Kjetil Haug,Norway,Toulouse,1681,france
3316,Alex Domínguez,Spain,Toulouse,1681,france
3317,Adam El Ouali,,Toulouse,1681,france
3318,Enzo Faty,,Toulouse,1681,france
3319,Yawo Evra Agbagno,Togo,ASO Chlef,42201,algeria
3320,Zinedine Boutmène,Algeria,ASO Chlef,42201,algeria
3321,Kokou Avotor,Togo,ASO Chlef,42201,algeria
3322,Edward Ledlum,Liberia,ASO Chlef,42201,algeria
3323,Anis Elhadj Benchouya,Algeria,ASO Chlef,42201,algeria
3324,Moussa Boukhenna,Algeria,ASO Chlef,42201,algeria
3325,Chemseddine Bekkouche,Algeria,ASO Chlef,42201,algeria
3326,Dalil Adel Hassen Khodja,Algeria,ASO Chlef,42201,algeria
3327,Ismael Mahamadou Moussa,Niger,ASO Chlef,42201,algeria
3328,Ibrahim Farhi Benhalima,Algeria,ASO Chlef,42201,algeria
3329,Imad Eddine Larbi,Algeria,ASO Chlef,42201,algeria
3330,Ayoub Sadahine,Algeria,ASO Chlef,42201,algeria
3331,Redouane Bounoua,Algeria,ASO Chlef,42201,algeria
3332,Abdelkader Boussaid,Algeria,ASO Chlef,42201,algeria
3333,Mohamed Ilyas Abboub,Algeria,ASO Chlef,42201,algeria
3334,Djamel Belalem,Algeria,ASO Chlef,42201,algeria
3335,Achref Abada,Algeria,ASO Chlef,42201,algeria
3336,Tarek Bouabta,Algeria,ASO Chlef,42201,algeria
3337,Belkacem Brahimi,Algeria,ASO Chlef,42201,algeria
3338,Abdellah Debbari,Algeria,ASO Chlef,42201,algeria
3339,Houssam Kellouche,Algeria,ASO Chlef,42201,algeria
3340,Abdelillah Badani,Algeria,ASO Chlef,42201,algeria
3341,Mohamed El Amine Barka,Algeria,ASO Chlef,42201,algeria
3342,Abderrahmane Medjadel,Algeria,ASO Chlef,42201,algeria
3343,Mohamed Medjadji,Algeria,ASO Chlef,42201,algeria
3344,Sofiane Kacem,Algeria,ASO Chlef,42201,algeria
3345,Islam Slimani,Algeria,CR Belouizdad,42207,algeria
3346,Redon Xhixha,Albania,CR Belouizdad,42207,algeria
3347,Abdennour Belhocini,Algeria,CR Belouizdad,42207,algeria
3348,Khanyisa Erick Mayo,South Africa,CR Belouizdad,42207,algeria
3349,Mohamed Ali Ben Hammouda,Tunisia,CR Belouizdad,42207,algeria
3350,Islam Abbaci,Algeria,CR Belouizdad,42207,algeria
3351,Abderrahmane Meziane,Algeria,CR Belouizdad,42207,algeria
3352,Abdelmalek Kelaleche,Algeria,CR Belouizdad,42207,algeria
3353,Bilal Boukerchaoui,Algeria,CR Belouizdad,42207,algeria
3354,Abdelraouf Benguit,Algeria,CR Belouizdad,42207,algeria
3355,Endri Çekiçi,Albania,CR Belouizdad,42207,algeria
3356,Housseyn Selmi,Algeria,CR Belouizdad,42207,algeria
3357,Djaber Kaassis,Algeria,CR Belouizdad,42207,algeria
3358,Naoufel Khacef,Algeria,CR Belouizdad,42207,algeria
3359,Houcine Benayada,Algeria,CR Belouizdad,42207,algeria
3360,Youcef Amine Laouafi,Algeria,CR Belouizdad,42207,algeria
3361,Chouaib Keddad,Algeria,CR Belouizdad,42207,algeria
3362,Abderrahmane Bekkour,Algeria,CR Belouizdad,42207,algeria
3363,Younes Ouassa,Algeria,CR Belouizdad,42207,algeria
3364,Moustapha Zeghba,Algeria,CR Belouizdad,42207,algeria
3365,Farid Chaal,Algeria,CR Belouizdad,42207,algeria
3366,Anes Mokhtar,Algeria,CR Belouizdad,42207,algeria
3367,Sadek Abdellah El Hadj,Algeria,CR Belouizdad,42207,algeria
3368,Oualaa Moundhir Bouzekri,Algeria,CS Constantine,55393,algeria
3369,Dadi El Hocine Mouaki,Algeria,CS Constantine,55393,algeria
3370,Tosin Omoyele,Nigeria,CS Constantine,55393,algeria
3371,Wajih Khelfaoui,Algeria,CS Constantine,55393,algeria
3372,Bin Enow Nasir,Iraq,CS Constantine,55393,algeria
3373,Messalla Merbah,Algeria,CS Constantine,55393,algeria
3374,Brahim Dib,Algeria,CS Constantine,55393,algeria
3375,Reda Bensayah,Algeria,CS Constantine,55393,algeria
3376,Nassim L&apos;Ghoul,France,CS Constantine,55393,algeria
3377,Feth-Allah Tahar,Algeria,CS Constantine,55393,algeria
3378,Mohamed Benchaira,Algeria,CS Constantine,55393,algeria
3379,Salifou Tapsoba,Burkina Faso,CS Constantine,55393,algeria
3380,Mostafa Berkane,Algeria,CS Constantine,55393,algeria
3381,Houari Baouche,Algeria,CS Constantine,55393,algeria
3382,Mélo N&apos;Diaye,Senegal,CS Constantine,55393,algeria
3383,Miloud Rebiai,Algeria,CS Constantine,55393,algeria
3384,Abdelmoumen Chikhi,Algeria,CS Constantine,55393,algeria
3385,Achraf Boudrama,Algeria,CS Constantine,55393,algeria
3386,Oussama Meddahi,Algeria,CS Constantine,55393,algeria
3387,Chamseddine Derradji,Algeria,CS Constantine,55393,algeria
3388,Abdellah Meddah,Algeria,CS Constantine,55393,algeria
3389,Abdelmoumene Guessoum,Algeria,CS Constantine,55393,algeria
3390,Zakaria Bouhalfaya,Algeria,CS Constantine,55393,algeria
3391,Abdelmalek Necir,Algeria,CS Constantine,55393,algeria
3392,Mehdi Bouteldja,Algeria,CS Constantine,55393,algeria
3393,Jaber Boutaljeh,,CS Constantine,55393,algeria
3394,Sid Ali Lakroum,Algeria,ES Ben Aknoun,133444,algeria
3395,Adil Djabout,Algeria,ES Ben Aknoun,133444,algeria
3396,Mohamed Hacene Bengrina,Algeria,ES Ben Aknoun,133444,algeria
3397,Badis Bouamama,Algeria,ES Ben Aknoun,133444,algeria
3398,Abdeldjalil Saad,Algeria,ES Ben Aknoun,133444,algeria
3399,Ahmed Zaouache,Algeria,ES Ben Aknoun,133444,algeria
3400,Boualem Atif,Algeria,ES Ben Aknoun,133444,algeria
3401,Aziz Benabdi,Algeria,ES Ben Aknoun,133444,algeria
3402,Nassim Yattou,Algeria,ES Ben Aknoun,133444,algeria
3403,Yacine Deghmani,Algeria,ES Ben Aknoun,133444,algeria
3404,Zineddine Asli,Algeria,ES Ben Aknoun,133444,algeria
3405,Malik Dilmi,Algeria,ES Ben Aknoun,133444,algeria
3406,Ayoub Azzi,Algeria,ES Ben Aknoun,133444,algeria
3407,Abderahmane Hachoud,Algeria,ES Ben Aknoun,133444,algeria
3408,Islam Chahrour,Algeria,ES Ben Aknoun,133444,algeria
3409,Zidane Guenoune,Algeria,ES Ben Aknoun,133444,algeria
3410,Zakaria Bencherifa,Algeria,ES Ben Aknoun,133444,algeria
3411,Abdelkrim Hamza Oukali,Algeria,ES Ben Aknoun,133444,algeria
3412,Mohamed Zemmamouche,Algeria,ES Ben Aknoun,133444,algeria
3413,Kheireddine Boussouf,Algeria,ES Ben Aknoun,133444,algeria
3414,Yanis Bentchakal,Algeria,ES Ben Aknoun,133444,algeria
3415,Toufik Youcef Habbas,Algeria,ES Ben Aknoun,133444,algeria
3416,Ali Haroun,Algeria,ES Mostaganem,186100,algeria
3417,Boualem Sryer,Algeria,ES Mostaganem,186100,algeria
3418,Mohammed Fodil Belkhadem,Algeria,ES Mostaganem,186100,algeria
3419,Abdelhak Askar,Algeria,ES Mostaganem,186100,algeria
3420,Zoubir Motrani,Algeria,ES Mostaganem,186100,algeria
3421,Nizar Thamer,Algeria,ES Mostaganem,186100,algeria
3422,Yasser Belaribi,Algeria,ES Mostaganem,186100,algeria
3423,Mohamed Toumi,Algeria,ES Mostaganem,186100,algeria
3424,Akram Abou Bakr Bibi,Algeria,ES Mostaganem,186100,algeria
3425,Ameur Bouguettaya,Algeria,ES Mostaganem,186100,algeria
3426,Mehdi Zeffane,Algeria,ES Mostaganem,186100,algeria
3427,Fode Camara,Guinea,ES Mostaganem,186100,algeria
3428,Ducapel Moloko,DR Congo,ES Mostaganem,186100,algeria
3429,Rachid Abdellah El Moudène,Algeria,ES Mostaganem,186100,algeria
3430,Taher Benkhelifa,Algeria,ES Mostaganem,186100,algeria
3431,Ahmed Gaâgaâ,Algeria,ES Mostaganem,186100,algeria
3432,Abdelhafid Benamara,Algeria,ES Mostaganem,186100,algeria
3433,Sid Ali Lamri,Algeria,ES Mostaganem,186100,algeria
3434,Adem Aichouche,Algeria,ES Mostaganem,186100,algeria
3435,Mustapha Zeghnoun,Algeria,ES Mostaganem,186100,algeria
3436,Noureddine Hamri,Algeria,ES Mostaganem,186100,algeria
3437,Djamel Benlamri,Algeria,ES Mostaganem,186100,algeria
3438,Boualem Amine Masmoudi,Algeria,ES Mostaganem,186100,algeria
3439,Abdelkader Tamimi,Algeria,ES Mostaganem,186100,algeria
3440,Chouaib Boulkaboul,Algeria,ES Mostaganem,186100,algeria
3441,Khaled Chouari ,Algeria,ES Mostaganem,186100,algeria
3442,Benali Benamar,Algeria,ES Mostaganem,186100,algeria
3443,Mohamed Beghdadi,Algeria,ES Mostaganem,186100,algeria
3444,Raïs M&apos;Bolhi,Algeria,ES Mostaganem,186100,algeria
3445,Walid Ouabdi,Algeria,ES Mostaganem,186100,algeria
3446,Abdesslam Hannane,Algeria,ES Mostaganem,186100,algeria
3447,Gibril Sillah,Gambia,ES Sétif,41756,algeria
3448,Merouane Zerrouki,Algeria,ES Sétif,41756,algeria
3449,Issad Lakdja,Algeria,ES Sétif,41756,algeria
3450,Abeddy Biramahire,Rwanda,ES Sétif,41756,algeria
3451,Mohamed Boukerma,Algeria,ES Sétif,41756,algeria
3452,Mohamed Benlebna,Algeria,ES Sétif,41756,algeria
3453,Akram Djahnit,Algeria,ES Sétif,41756,algeria
3454,Oussama Daibeche,Algeria,ES Sétif,41756,algeria
3455,Kheir Eddine Toual,Algeria,ES Sétif,41756,algeria
3456,Salah Abd Etouab Bouchama,Algeria,ES Sétif,41756,algeria
3457,Hachemi Benslimane,Algeria,ES Sétif,41756,algeria
3458,Kamel Hamidi,Algeria,ES Sétif,41756,algeria
3459,Aissa Boudechicha,Algeria,ES Sétif,41756,algeria
3460,Imadeddine Boubekeur,Algeria,ES Sétif,41756,algeria
3461,Abdelhamid Naim,Algeria,ES Sétif,41756,algeria
3462,Houari Ferhani,Algeria,ES Sétif,41756,algeria
3463,Youcef Douar,Algeria,ES Sétif,41756,algeria
3464,Ibrahim Bekakchi,Algeria,ES Sétif,41756,algeria
3465,Tarek Bousseder,Algeria,ES Sétif,41756,algeria
3466,Zakaria Saidi,Algeria,ES Sétif,41756,algeria
3467,Ala Eddine Bouaoune,Algeria,ES Sétif,41756,algeria
3468,Ryad Boudebouz,Algeria,JS Kabylie,42202,algeria
3469,Aimen Mahious,Algeria,JS Kabylie,42202,algeria
3470,Lahlou Akhrib,Algeria,JS Kabylie,42202,algeria
3471,Aimen Lahmri,Algeria,JS Kabylie,42202,algeria
3472,Oualid Malki,Algeria,JS Kabylie,42202,algeria
3473,Mehdi Boudjemaa,Algeria,JS Kabylie,42202,algeria
3474,Billal Messaoudi,Algeria,JS Kabylie,42202,algeria
3475,Mehdi Merghem,Algeria,JS Kabylie,42202,algeria
3476,Babacar Sarr,Senegal,JS Kabylie,42202,algeria
3477,Josaphat Arthur Bada,Côte d&apos;Ivoire,JS Kabylie,42202,algeria
3478,Zineddine Belaid,Algeria,JS Kabylie,42202,algeria
3479,Mohamed Amine Madani,Algeria,JS Kabylie,42202,algeria
3480,Hamza Mouali,Algeria,JS Kabylie,42202,algeria
3481,Redda Benchaa,Algeria,JS Kabylie,42202,algeria
3482,Fares Nechat Djabri,Algeria,JS Kabylie,42202,algeria
3483,Mohamed Réda Hamidi,Algeria,JS Kabylie,42202,algeria
3484,Laïd Chahine Bellaouel,Algeria,JS Kabylie,42202,algeria
3485,Ahmed Mammeri,Algeria,JS Kabylie,42202,algeria
3486,Oussama Benatia,Algeria,JS Kabylie,42202,algeria
3487,Gaya Merbah,Algeria,JS Kabylie,42202,algeria
3488,Mohamed Idir Hadid,Algeria,JS Kabylie,42202,algeria
3489,Seif Benrabah,Algeria,JS Kabylie,42202,algeria
3490,Guy Stephane Bedi,Côte d&apos;Ivoire,JS Saoura,79565,algeria
3491,Alimi Sikiru,Nigeria,JS Saoura,79565,algeria
3492,Ismail Saidi,Algeria,JS Saoura,79565,algeria
3493,Mohamed Souibaah,Algeria,JS Saoura,79565,algeria
3494,Nour Fettouhi,Algeria,JS Saoura,79565,algeria
3495,Mohamed El Amine Hammia,Algeria,JS Saoura,79565,algeria
3496,Oussama Bentaleb,Algeria,JS Saoura,79565,algeria
3497,Mohamed Ayoub Belhachemi,Algeria,JS Saoura,79565,algeria
3498,Semelo Gueï,Côte d&apos;Ivoire,JS Saoura,79565,algeria
3499,Abdelkader Boutiche,Algeria,JS Saoura,79565,algeria
3500,Juba Oukaci,Algeria,JS Saoura,79565,algeria
3501,Constant Wayou,Côte d&apos;Ivoire,JS Saoura,79565,algeria
3502,Adel Bouchiba,Algeria,JS Saoura,79565,algeria
3503,Nasreddine Zaalani,Algeria,JS Saoura,79565,algeria
3504,Fayçal Mebarki,Algeria,JS Saoura,79565,algeria
3505,Riyane Akacem,Algeria,JS Saoura,79565,algeria
3506,Abdenour Barkat,Algeria,JS Saoura,79565,algeria
3507,Ilyes Faical Haddouche,Algeria,JS Saoura,79565,algeria
3508,Rafik Brahimi,Algeria,JS Saoura,79565,algeria
3509,Abdennasser Djoudar,Algeria,JS Saoura,79565,algeria
3510,Abdul Qader Qarab,,JS Saoura,79565,algeria
3511,Kheiredine Merzougui,Algeria,MB Rouissat,238383,algeria
3512,Massinissa Nezla,Algeria,MB Rouissat,238383,algeria
3513,Abderraouf Othmani,Algeria,MB Rouissat,238383,algeria
3514,Nadji Ben Kheira,Algeria,MB Rouissat,238383,algeria
3515,Naoufel Merdja,Algeria,MB Rouissat,238383,algeria
3516,Badr Eddine Touki,Algeria,MB Rouissat,238383,algeria
3517,Necer Marouane Benzid,Algeria,MB Rouissat,238383,algeria
3518,Faik Amrane,Algeria,MB Rouissat,238383,algeria
3519,Mohamed Alaeddine Belaribi,Algeria,MB Rouissat,238383,algeria
3520,Hamidu Fatawu,Ghana,MB Rouissat,238383,algeria
